IDEmploye,IDOperation,avg_temps,avg_rendement,most_used_machine,most_used_chain
195,2566,4.0,40.0,1,11
195,2567,40.5,36.525,1,11
195,2579,45.5,52.3,16,17
195,2582,64.28571428571429,43.33714285714286,15,11
195,2608,22.0,19.47,1,11
195,2611,79.78125,61.855000000000004,1,11
195,2619,30.666666666666668,51.71666666666667,1,11
195,2691,2.4,34.29,1,11
195,2692,24.299999999999997,41.585,1,11
195,2715,65.0,32.78666666666667,16,11
195,2716,29.708333333333332,44.115,1,11
195,2727,26.0,71.575,1,11
195,2728,49.2,28.11,1,11
195,2729,52.050000000000004,30.175,1,11
195,2749,37.0,56.06,1,11
195,2815,17.5,23.884999999999998,1,12
195,2845,32.05714285714286,24.784285714285716,3,11
195,2936,16.666666666666668,33.90333333333333,1,15
195,2971,85.45454545454545,50.73909090909091,16,11
195,2992,80.89285714285714,59.81714285714286,1,11
195,3008,8.0,28.05,1,15
195,3062,9.5,59.37,1,11
195,3086,76.0,62.06,1,11
195,3090,76.91666666666667,65.28166666666667,1,11
195,3091,82.29545454545455,66.53272727272727,1,11
195,3128,46.5,59.295,15,11
195,3129,50.0,60.11846153846154,1,11
195,3149,49.44642857142857,56.638571428571424,1,11
195,3167,22.1,47.736000000000004,13,11
195,3174,33.75,60.265,1,11
195,3175,88.0909090909091,58.15363636363636,1,11
195,3176,80.75,55.98083333333333,1,11
195,3193,45.0,44.57090909090909,1,11
195,3206,12.8,30.625999999999998,1,15
195,3255,42.0,64.62,1,11
195,3261,24.0,38.392222222222216,9,11
195,3281,12.0,34.504999999999995,1,15
195,3282,16.0,32.65,4,15
195,3333,42.75,24.815,1,12
195,3345,75.25,71.628,1,11
195,3346,29.333333333333332,62.51333333333333,1,11
195,3351,30.035714285714285,72.54928571428572,1,11
195,3364,9.0,30.0,1,11
195,3370,25.0,21.01,1,11
195,3399,42.75,29.705000000000002,1,11
195,3400,28.5,48.31,1,11
195,3404,47.666666666666664,43.115,1,11
195,3407,42.75,40.58,1,11
195,3410,53.0,47.735,1,11
195,3423,43.083333333333336,54.882,16,11
195,3457,27.86111111111111,61.654444444444444,1,11
195,3458,56.31818181818182,59.66363636363636,1,11
196,8,76.125,33.108333333333334,9,13
196,103,53.0,12.62,15,13
196,556,30.8,6.04,13,13
196,574,5.875,1.55,1,13
196,581,56.0,10.98,13,13
196,587,72.0,38.1,5,13
196,588,11.0,2.04,11,13
196,589,7.5,14.076666666666668,5,13
196,612,1.2,0.24,15,13
196,674,37.71666666666667,35.844,9,12
196,679,35.7,7.0,15,13
196,688,36.0,7.06,12,13
196,705,13.5,37.5,5,13
196,756,11.025,2.16,12,13
196,779,6.25,3.9766666666666666,9,13
196,793,30.6,6.0,12,13
196,796,2.4,0.47,12,13
196,842,14.6,5.6275,12,13
196,845,1.0,3.85,12,13
196,856,2.25,1.66,1,13
196,865,12.0,6.363333333333333,1,13
196,890,1.8,0.35,1,13
196,896,0.59,1.44,12,13
196,912,14.925,3.40875,9,13
196,933,1.4,0.72,1,13
196,963,0.65,0.9966666666666666,13,13
196,976,0.9,0.21,12,13
196,977,30.6,6.0,1,13
196,978,14.0,38.89,13,13
196,998,0.75,2.61,1,13
196,1025,0.3,0.73,9,13
196,1029,18.35,3.5999999999999996,1,13
196,1051,2.4,1.47,1,13
196,1055,10.8,2.12,1,13
196,1071,5.2,1.6833333333333336,1,13
196,1076,1.95,0.885,12,13
196,1078,3.6,1.17,12,13
196,1092,13.5,2.65,5,13
196,1140,0.44999999999999996,2.21,9,13
196,1145,5.9,1.115,3,13
196,1151,1.0,0.2,1,13
196,1152,14.0,7.36,1,13
196,1158,19.53,11.91,1,13
196,1218,26.5,5.2,1,13
196,1250,0.44,1.16,1,13
196,1260,0.85,3.27,12,13
196,1261,0.725,1.945,12,13
196,1322,2.4,4.41,1,13
196,1459,0.9,3.46,1,13
196,1460,0.85,3.27,1,13
196,1468,0.6,0.73,9,13
196,1504,11.0,2.04,5,13
196,1512,15.0,2.8,1,13
196,1597,3.2,3.68,1,13
196,1604,6.5,1.27,9,13
196,1629,15.0,2.78,1,13
196,1662,1.95,1.13,1,13
196,1681,0.6666666666666666,7.475555555555555,9,13
196,1733,114.0,34.55,3,13
196,1734,18.0,4.385,3,13
196,1785,0.85,3.27,1,13
196,1965,1.5,1.47,20,13
196,1982,31.5,9.55,16,13
196,2086,11.5,2.255,9,13
196,2088,0.22,0.04,12,13
196,2162,0.6,0.12,12,13
196,2195,0.6,1.18,12,13
196,2214,27.5,20.080000000000002,5,13
196,2345,0.6000000000000001,2.565,12,13
196,2365,22.4,4.39,16,13
196,2367,1.6,3.48,16,13
196,2389,23.8,4.67,1,13
196,2391,15.5,2.87,5,13
196,2396,11.55,2.5324999999999998,1,13
196,2409,25.0,4.9,1,13
196,2509,20.833333333333332,6.43,1,13
196,2545,0.5,0.09,12,13
196,2569,2.4,0.57,1,13
196,2586,5.7,11.63,9,13
196,2588,0.8,4.0,8,13
196,2691,4.0,1.07,1,13
196,2705,16.5,14.22,9,13
196,2712,28.0,5.19,9,13
196,2719,42.0,37.5,1,13
196,2728,0.44999999999999996,1.815,1,13
196,2755,0.4,4.0,12,13
196,2771,1.2,3.33,9,13
196,2790,1.2,0.42,1,13
196,2865,15.3,2.83,1,13
196,2867,2.4,1.14,1,13
196,2890,2.4,0.73,1,13
196,2891,21.7,4.25,1,13
196,2917,13.0,4.25,1,13
196,2919,0.7,0.885,1,13
196,2945,0.3,3.0,1,13
196,2946,0.75,0.61,1,13
196,2948,0.6,0.73,1,13
196,2949,0.7,1.52,1,13
196,2952,0.7,1.11,1,13
196,2954,0.5,3.33,9,13
196,2955,0.3,3.0,9,13
196,2957,0.8000000000000002,1.8399999999999999,1,13
196,2958,0.4,1.11,9,13
196,2959,0.7,1.52,1,13
196,2960,1.6,3.48,1,13
196,2964,0.35,2.425,9,13
198,8,45.0,77.805,9,15
198,103,75.65277777777777,33.846111111111114,15,21
198,574,38.0,27.145,1,21
198,575,41.875,45.1625,1,21
198,589,5.0,45.45,5,21
198,601,29.75,5.83,12,11
198,605,77.03571428571429,59.885,15,21
198,612,94.23333333333333,59.65851851851852,15,21
198,615,15.0,60.0,13,21
198,616,15.5,62.0,1,21
198,618,22.5,32.14,12,21
198,620,20.875,33.7,1,15
198,633,158.80877192982456,50.15245614035088,12,21
198,674,46.4537037037037,45.0162962962963,9,15
198,678,111.375,63.41,12,18
198,679,104.97222222222223,76.2911111111111,15,15
198,688,92.66666666666667,46.89333333333334,12,21
198,689,30.0,26.55,15,21
198,692,81.25,56.982,15,21
198,709,89.91666666666667,50.89666666666667,15,21
198,714,31.166666666666668,41.660000000000004,12,21
198,754,35.0,71.43,1,15
198,779,25.1,31.5975,9,15
198,793,35.75,54.535,12,21
198,796,134.5948275862069,64.16068965517242,12,21
198,842,75.805,61.82019999999999,12,15
198,843,79.68125,60.77075,16,15
198,856,21.5,39.81,1,21
198,863,54.74038461538461,69.34384615384616,12,15
198,864,26.714285714285715,68.80809523809523,16,15
198,871,20.0,37.04,1,21
198,896,29.4,60.0,12,21
198,912,14.0,2.59,9,13
198,923,28.7,47.596666666666664,12,21
198,924,28.5,48.364999999999995,3,21
198,927,69.890625,56.761875,12,21
198,929,58.720000000000006,39.372,12,11
198,972,134.15425531914894,59.803829787234044,15,15
198,978,27.75,53.245000000000005,13,18
198,984,24.75,45.83,15,15
198,985,31.0,50.82,1,15
198,1007,121.8,65.959,15,18
198,1008,76.5,50.104,15,21
198,1013,47.0,44.24857142857143,15,15
198,1031,19.5,30.0,1,21
198,1056,87.23214285714286,51.37071428571429,12,21
198,1057,84.02962962962964,49.44777777777777,16,21
198,1073,16.0,37.21,16,21
198,1089,47.125,51.498333333333335,15,15
198,1097,100.97222222222223,62.26930555555556,15,15
198,1114,23.0,66.29166666666667,12,21
198,1158,26.0,53.06,1,21
198,1230,61.25,70.69833333333334,12,18
198,1231,16.5,43.42,16,18
198,1237,19.0,44.19,16,18
198,1259,39.375,63.041250000000005,15,21
198,1347,107.0625,62.86625,15,15
198,1359,91.1923076923077,68.45153846153846,12,15
198,1366,31.875,51.875,1,21
198,1382,67.5,55.16555555555556,1,15
198,1430,13.5,67.5,11,15
198,1444,41.875,49.695,1,15
198,1471,49.0,28.36,1,21
198,1499,51.609375,55.67,15,15
198,1500,35.875,49.655,12,15
198,1536,78.0,35.29,1,21
198,1541,36.75,29.055,1,21
198,1555,48.125,73.55000000000001,1,15
198,1580,40.2,64.106,15,15
198,1581,31.5,22.5,1,15
198,1595,25.541666666666668,74.92,16,15
198,1604,10.78048780487805,69.01243902439025,9,15
198,1635,70.5,42.95,5,15
198,1636,28.0,40.0,1,21
198,1651,40.61363636363637,62.59818181818182,16,15
198,1652,59.114583333333336,75.42999999999999,16,15
198,1664,15.48,40.74,4,21
198,1785,14.4,45.0,1,21
198,1790,60.785714285714285,63.11928571428571,1,21
198,1820,33.22222222222222,63.547777777777775,16,21
198,1833,42.1875,69.16625,13,21
198,1881,75.0,24.8825,4,21
198,1930,75.0,34.41,12,21
198,1953,15.75,46.0,1,18
198,1971,17.0,59.16,15,15
198,1981,190.55555555555554,59.083333333333336,15,21
198,1985,20.25,70.45333333333333,12,15
198,1988,152.625,66.45973684210526,16,15
198,2011,69.3,48.51,3,15
198,2038,125.35714285714286,62.621428571428574,1,15
198,2056,38.5,50.0,1,15
198,2079,26.666666666666668,31.28,13,21
198,2086,9.75,25.3,9,21
198,2096,114.71428571428571,68.51428571428572,1,21
198,2118,42.0,41.10666666666666,9,21
198,2120,48.125,63.19,12,12
198,2123,46.875,61.55,12,12
198,2125,128.85294117647058,49.156470588235294,12,21
198,2142,123.75,59.692499999999995,15,21
198,2236,104.84782608695652,47.127826086956524,16,15
198,2246,51.7,42.39,9,21
198,2252,19.333333333333332,39.84,1,21
198,2285,63.875,64.93875,20,15
198,2311,77.66666666666667,41.81,16,21
198,2367,124.4,81.25,16,15
198,2387,20.5,31.54,1,21
198,2396,32.64,52.788,1,21
198,2416,33.291666666666664,49.84666666666667,1,15
198,2494,43.5,25.605,4,21
198,2623,183.5857142857143,45.52771428571429,16,21
198,2649,168.0,64.62,1,15
198,2723,31.125,37.86,12,15
198,2734,49.75,47.125,12,15
198,2751,69.825,47.035,11,11
198,2754,70.8,49.74238095238095,1,21
198,2766,20.0,64.635,12,21
198,2788,7.0,41.18,1,21
198,2789,56.800000000000004,52.73333333333333,1,11
198,2874,67.5,35.6425,1,21
198,3084,79.0,50.0,16,15
198,3123,24.666666666666668,39.733333333333334,1,21
198,3144,45.5,59.87,1,21
198,3212,50.0,32.915,15,21
198,3298,28.0,44.44,1,21
198,3342,63.0,62.30500000000001,16,12
198,3343,50.625,64.25,16,12
198,3354,28.0,65.12,1,21
198,3370,56.5,95.76,1,21
198,3444,37.5,30.755,1,21
198,3475,14.4,37.89,12,21
198,3476,12.8,46.94,1,21
201,556,51.51754385964912,50.39438596491228,13,19
201,574,19.759999999999998,32.304,1,12
201,575,32.05,41.994,1,19
201,581,130.31976744186048,40.685348837209304,13,20
201,587,165.0,61.11,5,14
201,599,75.5625,41.135000000000005,14,20
201,600,57.75,56.07,1,18
201,609,30.958333333333332,42.32083333333333,13,12
201,612,3.2,0.63,15,13
201,613,58.09069767441861,39.5946511627907,13,19
201,615,52.320945945945944,44.847162162162164,13,18
201,620,30.0,16.95,1,19
201,642,113.70270270270271,43.95,13,18
201,674,38.67045454545455,28.39727272727273,9,19
201,680,45.0,31.912857142857142,1,19
201,698,53.625,41.2875,1,19
201,708,18.625,51.735,1,19
201,713,46.025,30.543,13,19
201,714,26.039583333333336,46.98666666666667,12,18
201,716,18.369999999999997,40.119,13,18
201,735,65.28571428571429,45.972857142857144,9,12
201,738,54.0,40.0,1,19
201,741,65.25833333333334,36.34,16,19
201,746,30.0,39.47,16,12
201,756,22.75,45.2325,12,18
201,771,16.05,21.625,9,19
201,779,7.0,35.0,9,20
201,781,26.666666666666668,39.89666666666667,9,12
201,782,45.46382978723405,46.087872340425534,12,19
201,792,11.5,30.37,1,19
201,793,54.84538461538461,43.538,12,19
201,799,37.7,27.125,9,12
201,801,52.150000000000006,48.575,9,14
201,803,0.5,0.14,9,13
201,820,27.6,30.0,9,12
201,827,31.5,18.98,16,18
201,839,63.2375,29.103749999999998,1,12
201,843,13.2,2.44,16,13
201,845,33.00714285714286,40.145714285714284,12,12
201,854,65.41882352941175,37.252941176470586,1,19
201,856,46.65714285714286,38.53285714285715,1,12
201,857,52.5,48.04,12,18
201,865,19.2,60.0,1,19
201,884,50.34761904761905,45.78047619047619,1,14
201,888,66.80588235294118,47.02529411764706,12,12
201,890,42.775,41.4275,1,12
201,892,18.0,18.56,1,19
201,896,42.35,37.93526315789474,12,12
201,910,54.92857142857143,40.06428571428571,1,19
201,912,27.2,29.57,9,13
201,926,45.422222222222224,46.84777777777778,12,19
201,934,43.0,11.94,13,12
201,939,55.92857142857143,32.528571428571425,14,19
201,940,29.6,38.95,15,12
201,965,61.425000000000004,33.47833333333333,1,19
201,969,44.0,39.03,13,19
201,975,27.0,35.06,12,20
201,983,142.11666666666665,53.39000000000001,1,12
201,998,52.01111111111111,31.327777777777776,1,12
201,1000,72.0,36.0,1,17
201,1002,35.0,71.43,12,19
201,1004,47.3125,36.77875,13,19
201,1025,9.533333333333333,21.526666666666667,9,12
201,1029,49.0,32.275999999999996,1,12
201,1031,58.5,37.26,1,20
201,1032,20.8125,50.09,1,18
201,1035,44.64,34.608000000000004,13,12
201,1039,26.923076923076923,34.70153846153846,12,19
201,1040,25.883333333333336,43.38666666666666,12,12
201,1047,47.2,34.594,12,12
201,1066,115.23,43.093333333333334,1,12
201,1071,47.3,31.493000000000002,1,12
201,1072,22.5,29.61,12,12
201,1076,71.97058823529412,55.43588235294118,12,19
201,1091,54.26666666666667,26.83666666666667,1,12
201,1100,33.0,34.02,1,12
201,1129,15.6,41.05,16,19
201,1140,22.15,45.417500000000004,9,12
201,1142,53.6,67.092,12,19
201,1151,118.88571428571429,36.320952380952384,1,12
201,1156,38.666666666666664,40.13333333333333,1,19
201,1157,34.8,57.225,1,19
201,1158,20.46,28.515,1,13
201,1161,25.2,62.665,1,19
201,1162,21.8,29.485,1,12
201,1172,22.5,21.595,1,12
201,1181,13.0,65.58,9,19
201,1186,58.5,34.82,1,19
201,1196,82.5,33.33833333333333,1,12
201,1203,36.0,48.595,9,14
201,1218,44.0,26.19,1,13
201,1234,23.5,54.65,1,18
201,1238,157.58333333333334,41.705,12,19
201,1250,38.4,38.965,1,19
201,1255,21.0,29.58,13,13
201,1257,41.708333333333336,54.69916666666666,9,18
201,1294,18.75,40.5525,1,19
201,1322,2.4,48.0,1,19
201,1333,117.5125,49.040625,12,19
201,1335,84.85714285714286,32.972857142857144,9,18
201,1343,5.0,38.46,1,19
201,1345,43.2,34.84,1,17
201,1350,14.4,34.29,12,12
201,1366,83.78896103896103,47.56155844155844,1,19
201,1370,39.375,37.015,1,12
201,1397,67.6,37.038,1,19
201,1401,21.0,48.84,13,12
201,1403,69.6,39.485,9,20
201,1410,48.0,52.915,9,12
201,1415,57.6,35.56,1,17
201,1416,34.475,34.2425,1,12
201,1420,57.4,55.73,1,19
201,1435,32.416666666666664,42.24666666666667,1,19
201,1438,10.6,39.26,1,12
201,1463,28.2,48.852999999999994,9,12
201,1466,78.4,49.62,12,19
201,1468,54.45,59.1925,9,19
201,1469,53.75,42.605,1,19
201,1470,44.0,35.555,1,12
201,1498,43.84375,73.76125,1,18
201,1533,33.0,43.42,15,18
201,1553,25.400000000000002,54.68,9,12
201,1576,50.1,50.77875,13,19
201,1632,206.79761904761904,73.85761904761905,12,18
201,1633,32.0,38.349999999999994,1,14
201,1634,12.6,57.27,5,19
201,1637,13.5,26.47,1,13
201,1640,109.27941176470588,54.794117647058826,12,18
201,1644,75.3125,46.9375,12,18
201,1648,89.38461538461539,58.353846153846156,1,18
201,1662,29.6,38.29,1,19
201,1701,8.8,80.0,1,12
201,1707,34.0,30.09,1,12
201,1710,28.0,27.72,1,12
201,1715,24.599999999999998,38.225,1,19
201,1734,41.4,33.730000000000004,3,12
201,1769,51.75,49.0575,1,19
201,1782,44.4,36.532,1,12
201,1783,79.29166666666667,53.35333333333333,1,14
201,1851,35.30769230769231,55.173846153846156,1,18
201,1902,51.0,23.94,13,18
201,1934,87.09375,39.836875,1,12
201,1940,82.73333333333333,44.148,5,12
201,1966,18.0,22.515,1,12
201,1983,39.0,44.83,1,19
201,1990,27.234615384615385,43.79846153846154,9,12
201,2053,29.75,49.78666666666667,1,18
201,2059,41.6,45.22,5,20
201,2060,14.625,42.985,1,18
201,2079,25.6,20.65,13,12
201,2087,27.0,62.79,1,18
201,2088,84.06666666666666,37.20333333333333,12,19
201,2102,9.9,90.0,1,14
201,2118,40.15,36.46333333333333,9,12
201,2125,120.0,75.95,12,21
201,2145,15.0,26.79,9,13
201,2164,19.266666666666666,40.43666666666667,9,12
201,2172,99.28,43.922000000000004,1,12
201,2183,11.25,61.35999999999999,1,18
201,2210,18.916666666666668,46.86666666666667,1,18
201,2229,52.0,53.61,12,12
201,2231,15.733333333333334,53.22666666666667,9,19
201,2240,58.5,39.35,13,18
201,2250,48.099999999999994,34.95,12,19
201,2252,38.25,36.66,1,12
201,2284,59.888888888888886,61.760000000000005,12,18
201,2322,14.4,65.45,4,19
201,2343,49.5,40.596666666666664,5,18
201,2345,60.0,45.0725,12,12
201,2384,126.75,65.82275,1,18
201,2396,71.4,50.401428571428575,1,12
201,2434,28.0,28.103333333333335,1,12
201,2483,44.625,43.06,1,18
201,2544,46.355555555555554,46.528888888888886,1,12
201,2557,59.375,24.375,12,18
201,2566,54.0,47.335,1,12
201,2567,68.46428571428571,60.597857142857144,1,18
201,2575,115.66666666666667,64.20333333333333,12,19
201,2674,46.0,21.575000000000003,1,19
201,2681,21.6,36.61,9,17
201,2684,99.05,37.735,1,12
201,2691,43.0,29.45,1,12
201,2692,43.0,29.45,1,12
201,2728,105.6,65.19,1,13
201,2731,11.7,32.5,9,14
201,2732,11.7,45.0,9,14
201,2743,42.857142857142854,31.88,1,12
201,2754,31.45,39.334999999999994,1,19
201,2755,52.6,45.473333333333336,12,19
201,2772,15.0,39.47,12,19
201,2797,97.19999999999999,49.535,12,19
201,2801,54.2,21.8625,9,19
201,2802,16.5,25.38,9,12
201,2805,18.0,29.22,13,12
201,2815,15.0,28.685,1,12
201,2821,31.505000000000003,33.032,9,19
201,2834,71.33333333333333,43.01,1,12
201,2868,28.970588235294116,30.81176470588235,13,19
201,2908,36.75,34.975,1,12
201,2913,1.8,36.0,9,12
201,2961,25.5,33.4625,12,12
201,2992,106.25,54.77,1,18
201,3018,3.0,35.455,1,12
201,3062,20.1875,52.40833333333333,1,18
201,3092,93.75,31.67,13,19
201,3095,92.18333333333334,51.62555555555556,12,12
201,3126,53.07692307692308,56.659230769230774,1,18
201,3132,36.0,38.82333333333333,9,20
201,3134,1.8,36.0,9,12
201,3164,43.2,36.3,1,17
201,3169,202.58823529411765,43.38529411764706,1,12
201,3189,14.0,51.85,1,21
201,3268,41.4,33.730000000000004,9,12
201,3270,42.480000000000004,22.278,1,12
201,3316,43.050000000000004,45.58166666666667,13,19
201,3317,37.739999999999995,40.236000000000004,1,19
201,3319,15.0,36.445,1,19
201,3320,40.22222222222222,40.632222222222225,13,19
201,3321,47.0,48.585,13,19
201,3331,7.0,43.75,1,12
201,3332,9.333333333333334,34.910000000000004,1,12
201,3333,27.0,31.4,1,12
201,3337,22.0,37.735,1,12
201,3339,5.0,34.815,1,12
201,3347,18.0,25.71,1,18
201,3348,81.0,26.293333333333333,12,18
201,3357,191.84615384615384,51.612307692307695,13,18
201,3383,25.5,23.39,13,18
201,3385,38.25,56.92,12,18
201,3386,45.0,40.92333333333334,12,18
201,3459,2.5,50.0,9,20
201,3488,43.083333333333336,43.15,13,18
201,3489,59.714285714285715,46.16285714285714,13,18
202,8,57.35576923076923,32.394999999999996,9,20
202,103,79.66666666666667,47.333333333333336,15,20
202,556,65.7103448275862,54.97586206896552,13,20
202,575,42.24,45.0792,1,20
202,587,1.5,0.36,5,13
202,588,16.0,59.26,11,20
202,589,20.75,52.775000000000006,5,20
202,599,64.35,54.364,14,20
202,601,81.0,38.76,12,20
202,609,30.0,55.2025,13,20
202,612,58.81428571428571,63.892857142857146,15,20
202,613,68.20454545454545,52.553636363636365,13,20
202,615,97.11111111111111,59.80444444444444,13,20
202,616,63.75,45.63666666666666,1,20
202,618,27.0,50.0,12,20
202,620,41.25,51.75833333333333,1,20
202,628,21.7,32.88,15,20
202,629,47.25,44.326,13,20
202,633,117.33333333333333,49.39000000000001,12,20
202,641,59.95,39.507999999999996,1,20
202,642,70.5,41.2525,13,18
202,674,34.21739130434783,35.74304347826087,9,20
202,678,74.25,49.5,12,18
202,688,55.0,45.015,12,20
202,689,44.583333333333336,50.71333333333333,15,20
202,698,63.333333333333336,46.69444444444444,1,20
202,705,72.85,48.642,5,20
202,706,24.400000000000002,56.93666666666667,12,20
202,709,68.5625,43.8325,15,20
202,711,23.5,30.92,5,13
202,713,39.63333333333333,45.79533333333333,13,20
202,714,22.460526315789473,47.7378947368421,12,20
202,717,7.0,43.75,1,20
202,719,35.875,60.739999999999995,1,20
202,734,79.65,45.554,15,18
202,738,115.80000000000001,50.473076923076924,1,20
202,746,73.5,30.25,16,13
202,752,21.0,52.105000000000004,12,20
202,754,50.0,57.669999999999995,1,20
202,755,24.0,34.29,16,20
202,770,80.0,19.05,1,20
202,779,27.5,35.995000000000005,9,13
202,782,25.0,25.77,12,20
202,792,36.230000000000004,57.239,1,20
202,793,33.5,57.370000000000005,12,20
202,795,2.4,48.0,1,20
202,796,75.60000000000001,52.74,12,20
202,799,40.6,64.6425,9,20
202,811,15.6,48.75,9,20
202,820,17.28,40.968,9,20
202,828,48.25,66.3925,14,20
202,839,40.13333333333333,40.696666666666665,1,20
202,842,32.25,35.02333333333333,12,18
202,843,64.52777777777777,30.65555555555555,16,20
202,845,12.0,2.22,12,13
202,848,87.6923076923077,56.94615384615384,1,20
202,853,40.5,58.935,1,20
202,854,38.3125,60.4825,1,20
202,856,27.466666666666665,48.88666666666667,1,20
202,857,31.85,67.0,12,20
202,859,99.11111111111111,38.70444444444444,16,20
202,861,29.25,33.1,16,20
202,863,41.25,47.6475,12,18
202,864,47.8125,47.375,16,18
202,868,31.5,37.05,1,20
202,871,19.5,45.35,1,20
202,880,90.9,51.629999999999995,12,20
202,884,43.0,50.4825,1,20
202,888,42.0,38.92,12,20
202,890,58.5,38.735,1,20
202,896,40.260000000000005,46.364,12,20
202,910,82.60000000000001,54.870000000000005,1,20
202,912,71.2,36.69,9,13
202,934,63.208333333333336,50.11055555555556,13,20
202,965,94.05357142857143,31.82,1,20
202,966,6.75,61.36,1,20
202,972,121.625,65.975,15,18
202,973,81.75,45.346363636363634,1,20
202,975,156.5,52.15,12,20
202,983,29.5,68.6,1,20
202,984,144.4,53.894000000000005,15,20
202,985,125.0,62.29,1,20
202,998,37.114285714285714,58.09285714285714,1,20
202,1002,44.35,39.1975,12,20
202,1003,100.0125,47.6025,1,20
202,1004,44.5,49.47666666666667,13,20
202,1014,80.29166666666667,29.804999999999996,1,20
202,1025,68.5,50.4225,9,20
202,1026,54.9,84.46,1,20
202,1029,25.09375,48.13,1,20
202,1031,57.890625,42.345,1,20
202,1039,12.5,56.82,12,20
202,1040,28.5,45.24,12,20
202,1045,77.0,43.928666666666665,12,20
202,1051,168.0,62.263999999999996,1,20
202,1053,68.4,48.86,9,20
202,1055,111.375,51.98285714285714,1,20
202,1066,28.2,78.33,1,20
202,1071,27.9,39.86,1,20
202,1076,63.45142857142858,42.18342857142857,12,20
202,1090,77.7,42.184,1,20
202,1097,138.25,38.83,15,18
202,1100,0.48,0.09,1,13
202,1101,36.111111111111114,35.51555555555555,1,20
202,1105,42.1875,40.4475,15,20
202,1114,24.400000000000002,56.93666666666667,12,20
202,1119,24.666666666666668,40.96666666666667,1,20
202,1140,35.6,47.515,9,20
202,1151,37.2,63.05,1,20
202,1158,94.5,47.233999999999995,1,20
202,1161,24.75,51.760000000000005,1,20
202,1179,69.33333333333333,25.793333333333333,16,20
202,1186,67.2,31.4,1,20
202,1234,23.5,56.620000000000005,1,20
202,1251,79.0,48.76666666666667,1,20
202,1255,70.7,38.42,13,13
202,1259,60.480000000000004,62.327999999999996,15,20
202,1260,1.8,90.0,12,20
202,1275,16.666666666666668,54.01333333333333,9,20
202,1278,55.125,55.84,9,20
202,1284,20.0,46.446666666666665,9,20
202,1286,76.5,34.30166666666667,16,20
202,1288,45.5,57.68,1,20
202,1297,42.0,71.19,12,20
202,1299,50.214285714285715,63.86714285714286,4,20
202,1324,117.0,54.17,1,20
202,1333,2.4,21.82,12,20
202,1363,66.125,42.803333333333335,13,20
202,1366,68.21875,50.76875,1,20
202,1388,87.27380952380952,46.15428571428571,1,20
202,1403,4.8,43.64,9,20
202,1411,36.6,53.055,9,20
202,1412,113.15625,59.5275,1,20
202,1415,25.85,47.155,1,20
