,IDEmploye,IDOperation,avg_temps,avg_rendement,most_used_machine,most_used_chain,Sexe,EtatCivil,Specialite,IDChaineMontage,TauxHoraire,Allure,Status,Age,Expertise
4005,250,896,24.4,56.73555555555556,12,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4006,250,903,0.65,16.25,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4007,250,910,40.23333333333333,70.26,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4008,250,916,5.0,33.33,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4009,250,917,38.16666666666666,68.39,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4010,250,923,74.71111111111111,45.028888888888886,12,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4011,250,924,50.0,45.87,3,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4012,250,928,1.5,75.0,3,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4013,250,929,39.0,60.105,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4014,250,933,12.0,38.71,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4015,250,934,39.75,45.06,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4016,250,957,1.1,27.5,3,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4017,250,963,23.296,36.1,13,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4018,250,964,31.0,33.7,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4019,250,965,27.08333333333333,28.626666666666665,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4020,250,973,43.4375,39.945,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4021,250,976,22.5,24.46,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4022,250,983,61.0,43.74125,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4023,250,984,80.0,50.96,15,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4024,250,985,45.28333333333333,54.86666666666667,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4025,250,989,34.0,48.1025,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4026,250,998,24.316666666666663,44.848333333333336,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4027,250,1002,53.175,50.6575,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4028,250,1003,49.95,56.741,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4029,250,1004,67.3157894736842,52.05105263157895,13,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4030,250,1005,68.0,59.54333333333333,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4031,250,1006,30.5,50.34,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4032,250,1011,37.5,51.44,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4033,250,1019,37.583333333333336,38.45,13,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4034,250,1025,18.075,47.79333333333333,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4035,250,1026,81.9,60.67,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4036,250,1029,47.28684210526316,40.99894736842106,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4037,250,1031,29.25,44.825,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4038,250,1042,22.5,75.0,12,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4039,250,1044,5.55,36.00833333333333,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4040,250,1046,21.45,44.8725,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4041,250,1047,53.66666666666666,38.91333333333333,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4042,250,1056,46.07,45.557,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4043,250,1057,62.333333333333336,62.47166666666667,16,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4044,250,1060,73.5,68.435,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4045,250,1069,85.2,49.28,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4046,250,1071,45.325,54.8,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4047,250,1072,142.1375,52.21725,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4048,250,1073,55.46666666666667,54.583333333333336,16,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4049,250,1076,21.178571428571427,48.21357142857143,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4050,250,1079,20.0,62.5,16,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4051,250,1089,72.0,46.45,15,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4052,250,1097,78.5,63.552,15,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4053,250,1098,111.25,26.575,15,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4054,250,1101,33.333333333333336,53.10666666666666,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4055,250,1140,21.9,41.118750000000006,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4056,250,1156,9.0,16.67,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4057,250,1158,126.0,43.15,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4058,250,1159,38.16666666666666,68.39,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4059,250,1161,25.3,66.58,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4060,250,1162,20.0,21.225,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4061,250,1172,43.5,27.53,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4062,250,1186,9.6,26.645,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4063,250,1202,10.8,25.12,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4064,250,1204,1.0,20.0,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4065,250,1221,1.2,15.0,4,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4066,250,1234,23.5,46.45399999999999,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4067,250,1238,183.0,56.48,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4068,250,1251,24.0,55.81,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4069,250,1252,12.0,35.29,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4070,250,1257,38.4,50.53,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4071,250,1259,70.72,65.27133333333333,15,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4072,250,1272,18.0,40.40333333333333,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4073,250,1278,16.133333333333333,51.025,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4074,250,1297,51.333333333333336,50.155,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4075,250,1299,35.5,31.7,4,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4076,250,1345,34.5,40.1,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4077,250,1359,61.5,30.865,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4078,250,1366,59.682,60.9312,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4079,250,1369,9.0625,37.8025,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4080,250,1372,240.625,53.4275,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4081,250,1375,102.0,40.16,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4082,250,1378,39.24,52.91,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4083,250,1379,26.21666666666667,58.89333333333334,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4084,250,1384,81.0,51.975,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4085,250,1388,23.375,40.715,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4086,250,1402,105.0,69.97,16,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4087,250,1407,56.5,36.22,11,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4088,250,1413,49.08,27.864,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4089,250,1415,33.760000000000005,49.759,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4090,250,1416,10.786666666666669,45.44,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4091,250,1420,8.62,43.20249999999999,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4092,250,1435,69.75,66.27,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4093,250,1436,21.0,43.415,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4094,250,1437,21.066666666666663,57.1,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4095,250,1468,13.525,33.51,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4096,250,1469,48.0,63.16,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4097,250,1471,24.5,53.49,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4098,250,1476,42.410714285714285,41.09071428571429,9,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4099,250,1492,2.8,70.0,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4100,250,1497,42.75,41.0425,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4101,250,1498,23.0,41.07,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4102,250,1499,54.0,32.0,15,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4103,250,1501,38.0,26.925,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4104,250,1506,13.275,42.80375,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4105,250,1516,131.23,53.09,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4106,250,1521,29.5,28.64,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4107,250,1555,16.333333333333332,29.413333333333338,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4108,250,1579,38.25,44.73,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4109,250,1597,64.66777777777777,45.99111111111111,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4110,250,1601,52.371428571428574,43.24485714285714,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4111,250,1629,61.2,47.825,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4112,250,1634,22.5,34.62,5,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4113,250,1636,46.66666666666666,52.92666666666667,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4114,250,1637,23.5875,40.3025,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4115,250,1648,23.5,47.96,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4116,250,1650,96.0,46.83,15,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4117,250,1668,49.5,49.72333333333333,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4118,250,1686,37.0,42.855,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4119,250,1701,35.0,45.17,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4120,250,1709,20.8625,43.515,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4121,250,1722,1.6,22.86,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4122,250,1727,49.0,40.215,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4123,250,1732,24.0,15.89,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4124,250,1734,30.0,34.48,3,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4125,250,1746,43.75,57.44,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4126,250,1760,144.0,51.25,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4127,250,1782,92.16666666666669,66.54166666666667,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4128,250,1783,153.33333333333334,80.02333333333333,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4129,250,1785,37.5825,33.59875,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4130,250,1790,36.25,43.553333333333335,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4131,250,1791,167.5,41.05,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4132,250,1795,44.1,47.45333333333334,16,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4133,250,1799,80.5,53.44,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4134,250,1820,38.675,40.6075,16,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4135,250,1859,55.6875,36.3,15,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4136,250,1862,52.0,55.82,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4137,250,1932,3.0,42.86,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4138,250,1938,29.266666666666666,59.06,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4139,250,1961,80.46428571428571,42.69428571428572,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4140,250,1983,42.66666666666666,22.02333333333333,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4141,250,1990,10.2,41.38333333333333,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4142,250,2008,33.95,27.0525,20,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4143,250,2009,2.6,10.0,20,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4144,250,2023,6.0,18.75,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4145,250,2035,12.342857142857143,43.05642857142857,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4146,250,2052,31.666666666666668,42.00666666666667,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4147,250,2053,29.0,55.00666666666667,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4148,250,2061,22.5,49.125,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4149,250,2063,59.8125,36.3375,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4150,250,2072,58.4,49.2225,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4151,250,2086,37.125,54.7875,9,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4152,250,2088,54.900000000000006,55.785,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4154,250,2090,48.75,49.075,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4155,250,2096,66.91666666666667,44.586666666666666,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4156,250,2098,21.0,48.84,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4157,250,2100,21.7,67.81,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4158,250,2105,12.7,62.09,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4159,250,2123,66.60000000000001,38.48333333333333,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4160,250,2125,222.05,84.4775,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4161,250,2155,39.0,48.15,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4162,250,2157,51.25,47.10333333333333,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4163,250,2160,19.9,22.46,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4164,250,2164,6.533333333333334,34.89333333333334,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4165,250,2187,42.0,15.85,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4166,250,2193,67.2,51.69,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4167,250,2206,28.0,43.903333333333336,16,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4168,250,2231,24.53333333333333,87.13666666666667,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4169,250,2232,26.0,60.47,9,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4170,250,2240,58.5,75.025,13,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4171,250,2246,22.142857142857142,66.67571428571429,9,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4172,250,2252,36.60625,41.7575,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4173,250,2302,22.0,34.385000000000005,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4174,250,2322,17.5,28.31,4,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4175,250,2332,35.333333333333336,33.85333333333333,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4176,250,2343,54.0,45.38,5,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4177,250,2352,19.36,46.24,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4178,250,2353,7.2,14.12,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4179,250,2374,55.76923076923077,46.48461538461538,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4180,250,2384,72.86842105263158,50.83684210526316,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4181,250,2388,15.0,46.88,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4182,250,2396,11.953333333333331,52.58866666666667,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4183,250,2405,45.75,58.54,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4184,250,2406,45.75,53.674,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4185,250,2412,47.333333333333336,51.133333333333326,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4186,250,2451,110.0,47.41285714285714,13,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4187,250,2494,61.66666666666666,35.266666666666666,4,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4188,250,2496,60.833333333333336,46.78333333333333,5,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4189,250,2557,25.0,35.21,12,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4190,250,2558,22.0,61.70333333333334,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4191,250,2568,20.0,52.63,9,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4192,250,2572,12.0,17.14,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4193,250,2575,29.75,95.68,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4194,250,2577,38.0,40.685,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4195,250,2615,50.0,33.916666666666664,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4196,250,2640,69.65,40.005,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4197,250,2642,35.5,53.74,3,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4198,250,2649,39.75,36.745000000000005,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4199,250,2652,8.75,23.03,5,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4200,250,2681,7.928571428571429,46.855714285714285,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4202,250,2700,30.83076923076923,39.151153846153846,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4203,250,2716,15.5,39.77,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4204,250,2728,17.799999999999997,34.64555555555555,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4205,250,2730,60.0,43.48,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4206,250,2751,35.7,30.51,11,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4207,250,2752,28.0,40.99,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4208,250,2769,9.0,28.3,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4209,250,2771,8.266666666666667,42.28333333333333,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4211,250,2796,33.75,35.515,1,18,1,2,Surjet,12,5.588,0.0,1,47.0,10
4212,250,2799,124.0,65.63499999999999,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4213,250,2813,25.35,34.165,3,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4214,250,2819,47.0,22.635,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4215,250,2821,13.5,34.57833333333333,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4216,250,2854,36.0,41.38,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4217,250,2856,114.1,48.92333333333334,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4218,250,2857,91.8,45.9,3,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4219,250,2858,102.2,48.46333333333333,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4220,250,2860,74.4,33.21,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4221,250,2863,27.9,31.995,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4222,250,2864,18.6,31.72,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4223,250,2865,12.6,30.73,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4224,250,2867,134.01111111111112,42.70587301587301,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4225,250,2914,1.5,13.64,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4226,250,2915,13.6,25.19,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4227,250,2916,57.0,34.97,20,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4228,250,2917,30.0,33.71,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4229,250,2919,24.0,21.615,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4230,250,2925,32.0,51.25333333333333,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4231,250,2928,24.0,42.86,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4232,250,2936,25.0,31.725,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4233,250,2938,29.25,33.6175,9,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4234,250,2944,60.0,33.15,12,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4235,250,2945,7.44375,45.323125,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4236,250,2953,15.0,37.5,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4237,250,2973,72.0,31.03,15,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4238,250,2975,72.0,14.12,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4239,250,2980,8.0,30.77,13,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4240,250,2982,4.0,53.333333333333336,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4241,250,2983,8.0,48.17666666666667,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4242,250,2985,10.0,50.0,3,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4243,250,2986,15.333333333333334,45.21666666666667,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4244,250,2987,16.0,43.6975,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4245,250,2988,33.333333333333336,37.54,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4246,250,2990,11.666666666666666,38.79,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4247,250,3004,63.0,64.065,5,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4248,250,3005,21.0,70.56333333333333,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4249,250,3007,10.8,33.75,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4250,250,3008,16.080000000000002,39.08,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4251,250,3019,28.0,54.9,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4252,250,3023,6.0,37.5,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4253,250,3054,36.0,41.38,1,17,1,2,Surjet,12,5.588,0.0,1,47.0,10
4254,250,3056,61.333333333333336,34.43666666666667,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4255,250,3062,28.62,47.113,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4256,250,3089,39.0,32.77,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4257,250,3092,85.0,52.47,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4258,250,3099,31.95,70.045,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4259,250,3100,105.0,48.59777777777778,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4260,250,3101,28.0,51.85,8,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4262,250,3123,29.892857142857142,63.381428571428565,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4263,250,3132,37.2,45.39,9,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4264,250,3134,10.65,79.775,9,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4265,250,3164,18.72,38.838,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4266,250,3167,48.958333333333336,52.39833333333333,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4267,250,3195,66.0,38.435,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4268,250,3197,27.3,64.955,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4269,250,3203,26.25,48.785,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4270,250,3204,18.0,47.2225,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4271,250,3205,17.0,50.63,9,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4272,250,3213,51.1,47.036,16,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4273,250,3214,49.61111111111112,50.27555555555556,13,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4274,250,3215,42.0,47.885,16,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4275,250,3245,54.0,50.59666666666667,-1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4276,250,3246,87.08333333333333,50.96333333333333,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4277,250,3247,32.0,49.23,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4278,250,3248,91.125,48.3025,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4279,250,3249,54.0,38.57,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4280,250,3250,22.5,41.67,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4281,250,3263,12.5,32.89,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4282,250,3268,9.0,23.68,9,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4283,250,3269,62.98181818181818,26.783636363636365,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4284,250,3274,48.0,45.71,16,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4285,250,3281,20.0,31.96,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4286,250,3282,24.0,34.29,4,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4287,250,3293,72.0,47.68,15,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4288,250,3294,113.3125,42.27125,12,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4289,250,3296,40.5,50.0,1,20,1,2,Surjet,12,5.588,0.0,1,47.0,10
4290,250,3298,50.85714285714285,57.39714285714285,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
4291,250,3313,10.5,53.695,1,12,1,2,Surjet,12,5.588,0.0,1,47.0,10
